latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.32644,79.44877,309.37,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,294.1,2.12,N,0
29.32507,79.45471,311.64,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,294.1,2.12,N,0
29.30668,79.48928,306.18,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,293.19,2.49,N,0
29.30274,79.48367,317.09,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,294.15,2.49,N,0
29.25479,79.69069,303.85,0.32,0.55,2016-04-27,2105,N,VIIRS,n,2,289.61,0.46,N,0
29.38913,79.37874,314.37,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,293.07,3.14,N,0
29.3877,79.38511,332.45,0.62,0.54,2016-04-27,2105,N,VIIRS,n,2,293.31,6.91,N,0
29.3656,79.50579,306.57,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,291.01,1.73,N,0
29.36689,79.5001,309.5,0.63,0.54,2016-04-27,2105,N,VIIRS,n,2,292.19,1.73,N,0
29.33987,79.51914,353.42,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,318.27,31.1,D,0
29.26562,79.71739,340.61,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,302.75,6.54,D,0
29.34638,79.64109,349.83,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,302.54,6.45,D,0
29.3352,79.52074,350.06,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,313.07,31.1,D,0
29.32885,79.45328,351.13,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,308.32,10.77,D,0
29.34028,79.52354,346.47,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,310.93,37.12,D,0
29.36243,79.70909,336.79,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,301.85,15.71,D,0
29.36129,79.69691,345.55,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,299.51,5.7,D,0
29.34496,79.52213,336.58,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,305.36,4.47,D,0
29.3672,79.708,367,0.58,0.52,2016-04-28,0821,N,VIIRS,h,2,304.85,15.71,D,0
29.3666,79.70158,355.48,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,299.42,15.71,D,0
29.32459,79.45263,335.4,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,305.84,6.98,D,0
29.34599,79.64408,333.72,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,302.63,6.77,D,0
29.34564,79.6401,340.86,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,302.81,6.77,D,0
29.33558,79.52364,336.12,0.56,0.51,2016-04-28,0821,N,VIIRS,l,2,308.31,24.3,D,0
29.33519,79.51926,344.49,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,312.87,24.3,D,0
29.33068,79.46727,330.85,0.56,0.51,2016-04-28,0821,N,VIIRS,l,2,303.27,5.46,D,0
29.32929,79.45135,346.65,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,305.22,9.69,D,0
29.34027,79.52208,354.36,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,318.13,24.3,D,0
29.33989,79.51778,337.45,0.56,0.51,2016-04-28,0821,N,VIIRS,l,2,311.2,24.3,D,0
29.43495,79.34925,332.47,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,305.2,4.68,D,0
29.41847,79.37154,333.58,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,306.03,3.08,D,0
29.43546,79.34731,332.91,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,304.66,1.73,D,0
29.44203,79.36747,335.68,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,303.45,2.85,D,0
29.44694,79.36892,338.92,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,304.22,4.7,D,0
29.47581,79.64243,342.85,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,301.05,8.94,D,0
29.47541,79.6378,338.27,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,301.41,8.94,D,0
29.47855,79.40096,344.06,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,302.8,20,D,0
29.4799,79.36305,332.29,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,301.22,3.55,D,0
29.51413,79.58138,340.48,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,304.32,8.16,D,0
29.65423,79.48032,355.97,0.56,0.52,2016-04-28,0821,N,VIIRS,n,2,308.07,16.39,D,0
29.65899,79.47962,347.91,0.56,0.52,2016-04-28,0821,N,VIIRS,n,2,305.1,15.69,D,0
29.67867,79.65182,335,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,309.44,3.51,D,0
29.70648,79.74773,333.38,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,301.65,6.11,D,0
29.70587,79.57259,336.13,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,307.6,3.44,D,0
29.72415,79.72511,342.31,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,309.29,12.46,D,0
29.72371,79.72005,341.39,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,308.62,12.46,D,0
29.71259,79.59373,344.92,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,305.78,12.97,D,0
29.72951,79.73038,332.93,0.58,0.52,2016-04-28,0821,N,VIIRS,l,2,304.19,8.52,D,0
29.72894,79.72384,355.19,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,311.91,33.87,D,0
29.71742,79.59326,347.07,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,311.94,22.75,D,0
29.7168,79.58638,342.43,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,305.36,22.75,D,0
29.73457,79.67661,333.91,0.58,0.52,2016-04-28,0821,N,VIIRS,l,2,305.7,6.79,D,0
29.72952,79.56554,344.7,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,304.56,7.19,D,0
29.74016,79.57576,335.96,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,303.78,5.09,D,0
29.72529,79.4121,348.72,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,311.91,8.1,D,0
29.65903,79.47518,330.23,0.56,0.52,2016-04-28,0821,N,VIIRS,n,2,301.37,5.77,D,0
29.65954,79.48056,344.84,0.56,0.52,2016-04-28,0821,N,VIIRS,n,2,303.45,12.38,D,0
29.65477,79.48125,367,0.56,0.52,2016-04-28,0821,N,VIIRS,h,2,307.5,20.96,D,0
29.58499,79.29724,330.69,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,303.5,2.16,D,0
29.61436,79.67829,344.66,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,303.96,6.81,D,0
29.57502,79.34527,332.27,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,306.86,3.06,D,0
29.58922,79.72653,338.99,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,305.65,4.36,D,0
29.55038,79.39155,343.02,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,309.18,9.27,D,0
29.5509,79.39754,352.9,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,312.58,17.42,D,0
29.54987,79.39359,344.66,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,310.67,9.64,D,0
29.55044,79.39961,342.67,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,309.72,9.64,D,0
29.50315,79.30431,340.38,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,303.74,10.68,D,0
29.50355,79.30859,343.59,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,302.75,10.68,D,0
29.41815,79.37389,334.76,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,306.74,4.11,D,0
29.40883,79.32524,335.51,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,307.89,2.78,D,0
29.41524,79.39388,342.49,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,307.41,7.11,D,0
29.41513,79.54936,338.46,0.56,0.52,2016-04-28,0821,N,VIIRS,n,2,298.73,3.83,D,0
29.40301,79.46944,346.4,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,301.07,13.24,D,0
29.40349,79.47475,354.37,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,307.84,36.96,D,0
29.386,79.33639,336.62,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,310.81,5.19,D,0
29.38079,79.33165,340.47,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,312.96,6.68,D,0
29.38124,79.33655,351.77,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,311.1,6.68,D,0
29.3748,79.42339,344.91,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,305.49,14.56,D,0
29.37533,79.4293,342.25,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,302.76,14.56,D,0
29.36679,79.38777,331.88,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,306.6,4.16,D,0
29.38444,79.58451,367,0.57,0.52,2016-04-28,0821,N,VIIRS,h,2,309.5,26.69,D,0
29.36213,79.38916,334.3,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,306.64,4.16,D,0
29.36248,79.50048,350.38,0.56,0.51,2016-04-28,0821,N,VIIRS,n,2,312.46,17.4,D,0
29.37592,79.65294,341.88,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,299.39,4.65,D,0
29.36542,79.7001,341.59,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,299.76,10.77,D,0
29.36596,79.70636,355.9,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,306.03,23.56,D,0
29.36656,79.71339,341.85,0.58,0.52,2016-04-28,0821,N,VIIRS,n,2,300.72,23.56,D,0
29.3601,79.69499,339.74,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,298.39,10.77,D,0
29.33007,79.51745,337.06,0.56,0.51,2016-04-28,0821,N,VIIRS,l,2,311.53,8.6,D,0
29.30838,79.38832,348.37,0.55,0.51,2016-04-28,0821,N,VIIRS,n,2,310.72,11.34,D,0
29.30892,79.394,338.89,0.55,0.51,2016-04-28,0821,N,VIIRS,l,2,311.48,9.94,D,0
29.31608,79.62832,347.95,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,305.18,10.35,D,0
29.31174,79.58062,367,0.56,0.52,2016-04-28,0821,N,VIIRS,h,2,311.84,18.8,D,0
29.31493,79.6692,330.12,0.57,0.52,2016-04-28,0821,N,VIIRS,l,2,303.54,4.77,D,0
29.31534,79.67381,348.44,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,306.67,12.26,D,0
29.28491,79.71487,340.91,0.57,0.52,2016-04-28,0821,N,VIIRS,n,2,303.8,8.08,D,0
29.43552,79.35461,300.22,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.69,0.41,N,0
29.41589,79.45742,302.54,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.88,1.35,N,0
29.43105,79.35756,301.91,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.79,1.28,N,0
29.41107,79.46213,311.13,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.88,3,N,0
29.36679,79.69223,317.01,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,286.87,2.2,N,0
29.40648,79.4656,300.61,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.17,1.47,N,0
29.36898,79.6604,299.3,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,287.43,0.93,N,0
29.36297,79.69146,314.49,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,288.86,2.15,N,0
29.35914,79.6907,304.87,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,288.77,2.15,N,0
29.42228,79.34225,309.18,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,293.26,1.32,N,0
29.41748,79.36736,304.21,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,292.62,1.88,N,0
29.39736,79.47221,300.93,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,286.33,0.47,N,0
29.42095,79.32885,310.09,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,294.49,1.38,N,0
29.41446,79.32206,311.69,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,295.43,1.93,N,0
29.35005,79.63535,333.01,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,293.18,5.55,N,0
29.34918,79.63984,333.1,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,295.08,5.55,N,0
29.34615,79.635,337.65,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,294.77,5.55,N,0
29.37486,79.48708,302.87,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.71,0.53,N,0
29.35639,79.5824,302.32,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.87,0.84,N,0
29.34528,79.63951,306.31,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.36,5.55,N,0
29.32374,79.74987,301.83,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,288.06,1.22,N,0
29.38265,79.42648,305.37,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.89,1.14,N,0
29.33642,79.66457,304.11,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,289.38,0.98,N,0
29.37881,79.4261,303.49,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.9,1.14,N,0
29.37317,79.41473,302.38,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,290.8,0.73,N,0
29.37108,79.42554,311.61,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,290.12,2.04,N,0
29.36929,79.41452,300.2,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.29,0.58,N,0
29.36314,79.44624,319.65,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,292.23,2.91,N,0
29.34569,79.51562,310.05,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,293.89,1.36,N,0
29.34275,79.51043,306.01,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,292.63,1.04,N,0
29.34181,79.51527,313.1,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,294.63,2.53,N,0
29.31986,79.62755,303.79,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.23,1.26,N,0
29.36279,79.38749,315.13,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,293.13,2.05,N,0
29.31603,79.62684,318.47,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.47,1.26,N,0
29.29863,79.71515,300.53,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,290.15,0.78,N,0
29.343,79.46893,302.38,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.64,0.95,N,0
29.31215,79.6264,306.76,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,291.07,1.21,N,0
29.33075,79.47124,320.15,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,292.68,2.22,N,0
29.33176,79.46611,312.16,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,293.35,2.22,N,0
29.31389,79.62434,318.03,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.64,2.41,N,0
29.296,79.7183,308.26,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,290.74,1.24,N,0
29.33161,79.46903,324.76,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,293.7,1.81,N,0
29.33061,79.47428,303.87,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,291.4,1.81,N,0
29.32879,79.4426,313.8,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,295.52,2.54,N,0
29.32496,79.44214,311.27,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,295.37,2.61,N,0
29.32403,79.447,315.7,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,295.45,3.07,N,0
29.31731,79.48222,318.01,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,292.08,2.23,N,0
29.31628,79.48763,303.33,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,291.24,0.89,N,0
29.31335,79.46183,304.78,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,293.97,1.38,N,0
29.30965,79.48119,315.2,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,294.9,2.13,N,0
29.30871,79.48607,306.55,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,294.09,0.97,N,0
29.71878,79.56638,298.22,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.04,1.6,N,0
29.65499,79.59138,295.97,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,285.24,0.34,N,0
29.66289,79.47063,306.26,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,286.39,1.07,N,0
29.64084,79.32239,301.93,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,287.34,1,N,0
29.63174,79.37003,300.13,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,288.3,0.9,N,0
29.58436,79.29334,314.74,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,290.76,1.43,N,0
29.58367,79.29169,326.01,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,292.75,3.45,N,0
29.51143,79.58981,301.8,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.29,1.05,N,0
29.55765,79.32684,304.68,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,292.28,0.82,N,0
29.55636,79.25187,304.96,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,293.21,1,N,0
29.48397,79.62993,299.73,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.27,1.17,N,0
29.4768,79.66707,300.62,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,285.68,1,N,0
29.47572,79.67265,299.91,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.99,1.26,N,0
29.48014,79.62927,309.91,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.37,1.17,N,0
29.47924,79.63396,298.35,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,286.98,1.17,N,0
29.49546,79.48869,301.79,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.17,0.96,N,0
29.51084,79.3681,311.51,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.02,1.36,N,0
29.50378,79.40479,301.5,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.7,0.48,N,0
29.50156,79.35555,299.19,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.47,1.43,N,0
29.50883,79.29761,313.9,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,289.42,1.62,N,0
29.50795,79.30219,301.83,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,288.14,1.62,N,0
29.49911,79.34809,313.96,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,288.88,1.61,N,0
29.49209,79.38443,301.39,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.89,0.86,N,0
29.46445,79.52712,302.6,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.89,0.72,N,0
29.50415,79.30173,310.27,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,289.3,1.62,N,0
29.49554,79.34641,297.07,0.5,0.41,2016-04-28,2046,N,VIIRS,n,2,286.47,1.61,N,0
29.48409,79.4056,312.09,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,290.08,1.61,N,0
29.48043,79.40432,318.54,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.85,3.55,N,0
29.47192,79.44814,301.65,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.94,1.06,N,0
29.48331,79.36942,301.13,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,285.78,0.44,N,0
29.4756,79.40909,304.99,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.74,0.93,N,0
29.4795,79.36896,307.81,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,286.91,1.03,N,0
29.4732,79.40138,311.93,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.11,2.47,N,0
29.47199,79.40757,315.38,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.51,2.4,N,0
29.46959,79.39984,323.75,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.1,2.47,N,0
29.47659,79.36382,301.73,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.92,1.03,N,0
29.46699,79.39319,296.41,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,285.23,0.96,N,0
29.46589,79.3988,306.7,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.44,0.96,N,0
29.43293,79.56753,301.93,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.9,1.37,N,0
29.43324,79.42803,305.75,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.06,1.99,N,0
29.44102,79.36662,313.29,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,290.04,1.37,N,0
29.4295,79.42713,300.76,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.1,1.1,N,0
29.43745,79.3649,304.2,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.1,1.37,N,0
29.41947,79.45924,300.04,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.29,0.92,N,0
29.36849,79.72469,307.51,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,289.34,2.08,N,0
29.4329,79.3683,298.98,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.69,0.49,N,0
29.7377,79.72929,300.68,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,288.67,1.84,N,0
29.74562,79.66885,315.38,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.6,2,N,0
29.73409,79.72755,319.11,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.54,1.84,N,0
29.74184,79.668,324.52,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,288.92,2.88,N,0
29.74072,79.67366,311.1,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.95,2.05,N,0
29.73331,79.71134,311,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.76,3.05,N,0
29.73238,79.71609,318.56,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.68,2.4,N,0
29.73143,79.72092,304.49,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.81,2.4,N,0
29.73045,79.72591,301.82,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,286.87,0.97,N,0
29.72958,79.71021,324.91,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.58,3.05,N,0
29.72865,79.71494,327.71,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.56,2.4,N,0
29.73806,79.66714,313.03,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.67,2.88,N,0
29.72579,79.70934,329.34,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.03,2.66,N,0
29.73192,79.7242,306.39,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.7,1.39,N,0
29.73091,79.72948,302.17,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.6,1.13,N,0
29.73007,79.71317,338.96,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,291.13,4.28,N,0
29.73924,79.66508,309.74,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.25,1.99,N,0
29.73823,79.67036,308.16,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,287.45,1.99,N,0
29.72914,79.71803,300.3,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.19,1.39,N,0
29.72629,79.71229,331.88,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,290.61,4.15,N,0
29.7225,79.71145,322.52,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,289.42,4.15,N,0
29.74146,79.57084,316.57,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.13,2.27,N,0
29.70823,79.74449,296.8,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,285.27,0.42,N,0
29.70731,79.74931,298.46,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,285.41,0.42,N,0
29.73771,79.56996,303.47,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.4,0.94,N,0
29.72807,79.57939,298.91,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.25,0.66,N,0
29.72739,79.56243,297.33,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.14,0.16,N,0
29.72261,79.56687,320.05,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.09,1.6,N,0
29.72164,79.57194,297.74,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,287.7,0.85,N,0
29.32076,79.36148,309.55,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,297.55,1.64,N,0
29.31474,79.39298,336.52,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,298.6,4.55,N,0
29.31753,79.39893,314.99,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,295.53,4.55,N,0
29.32355,79.36734,311.83,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,297.82,1.64,N,0
29.31378,79.41852,324.55,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,296.78,3.88,N,0
29.31857,79.39345,343.85,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,301.12,4.55,N,0
29.25649,79.61375,319.83,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,294.1,1.66,N,0
29.26162,79.71043,319.5,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,289.03,1.35,N,0
29.30487,79.48561,306.48,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,293.05,0.97,N,0
29.32131,79.39961,313.15,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,295.94,3.05,N,0
29.26532,79.71194,310.49,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,289.72,1.35,N,0
29.26625,79.70712,300.14,0.53,0.42,2016-04-28,2046,N,VIIRS,n,2,289.73,1.35,N,0
29.42227,79.5887,318.64,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,287.58,2.36,N,0
29.42511,79.57384,302,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,285.37,1.33,N,0
29.43304,79.53218,297.83,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,286.01,0.7,N,0
29.42603,79.56904,335.52,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,290.1,6.79,N,0
29.4298,79.56996,310.42,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,290.04,1.83,N,0
29.43062,79.56568,309.27,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,288.32,1.83,N,0
29.45017,79.46274,301.89,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.42,1.02,N,0
29.45126,79.45694,313.21,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,289.73,1.72,N,0
29.44135,79.52987,298.55,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,288.09,0.81,N,0
29.4664,79.39727,310.28,0.51,0.41,2016-04-28,2046,N,VIIRS,n,2,288.15,1.9,N,0
29.42071,79.58964,303.55,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,286.75,1.15,N,0
29.42459,79.56987,304.91,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,286.9,1.9,N,0
29.42456,79.59015,301.75,0.52,0.42,2016-04-28,2046,N,VIIRS,n,2,285.89,0.53,N,0
29.42553,79.58521,299.13,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,284.98,0.72,N,0
29.42923,79.56631,306.9,0.52,0.41,2016-04-28,2046,N,VIIRS,n,2,288.45,1.37,N,0
